trip_id,date,hour,transport_type,route_id,origin_station,destination_station,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,total_delay,delay_change,time_of_day_bucket,is_weekend,weather_severity_index,event_impact_score
T01076,2023-01-12,10,Train,Route_12,Station_6,Station_2,2,24,Clear,-4.5,5.3,None,500,81,0,0,3,Autumn,1,26,22,Morning,0,0.3398,40.5
T01077,2023-01-12,10,Bus,Route_9,Station_12,Station_25,14,14,Rain,9,13.3,None,0,13,0,1,3,Autumn,1,28,0,Morning,0,0.3574,0
T01078,2023-01-12,10,Train,Route_15,Station_47,Station_13,2,14,Snow,0.3,18.9,Concert,2000,13,0,0,3,Spring,1,16,12,Morning,0,0.9066,26
T01079,2023-01-12,10,Bus,Route_18,Station_40,Station_39,-1,28,Storm,0.1,9,Parade,2000,44,0,0,3,Winter,1,27,29,Morning,0,0.5511,88
T01080,2023-01-12,11,Tram,Route_13,Station_36,Station_28,6,10,Clear,27.6,15,Sports,2000,96,0,0,3,Winter,1,16,4,Morning,0,0.3253,192
T01081,2023-01-12,11,Bus,Route_8,Station_15,Station_42,3,12,Clear,31.7,12.9,Sports,0,37,0,1,3,Winter,1,15,9,Morning,0,0.5375,0
T01082,2023-01-12,11,Bus,Route_14,Station_28,Station_6,15,14,Rain,26.1,9.5,None,0,62,0,1,3,Autumn,1,29,-1,Morning,0,0.2357,0
T01083,2023-01-12,11,Metro,Route_8,Station_49,Station_3,11,12,Snow,34.1,1,Concert,0,74,0,0,3,Autumn,1,23,1,Morning,0,0.5488,0
T01084,2023-01-12,12,Train,Route_14,Station_45,Station_35,16,13,Cloudy,3.7,14.8,None,0,10,0,0,3,Winter,1,29,-3,Afternoon,0,0.3721,0
T01085,2023-01-12,12,Bus,Route_7,Station_18,Station_18,11,3,Snow,0.6,7.3,Parade,0,47,0,0,3,Autumn,0,14,-8,Afternoon,0,0.6697,0
T01086,2023-01-12,12,Bus,Route_12,Station_2,Station_11,5,8,Cloudy,15.8,4.5,None,2000,25,0,0,3,Summer,1,13,3,Afternoon,0,0.1408,50
T01087,2023-01-12,12,Metro,Route_11,Station_13,Station_20,14,6,Cloudy,28.2,19,Concert,2000,66,0,0,3,Spring,1,20,-8,Afternoon,0,0.6646,132
T01088,2023-01-12,13,Metro,Route_11,Station_45,Station_5,0,1,Storm,-3.4,15.5,Festival,0,24,0,0,3,Spring,0,1,1,Afternoon,0,0.7827,0
T01089,2023-01-12,13,Train,Route_13,Station_15,Station_19,7,17,Storm,34.8,19.2,None,0,80,0,0,3,Autumn,1,24,10,Afternoon,0,0.7194,0
T01090,2023-01-12,13,Metro,Route_18,Station_20,Station_22,14,-1,Rain,19.1,5.1,Parade,500,60,0,0,3,Summer,0,13,-15,Afternoon,0,0.2392,30
T01091,2023-01-12,13,Tram,Route_2,Station_29,Station_19,8,15,Snow,34.2,16.7,None,0,85,0,0,3,Summer,1,23,7,Afternoon,0,0.644,0
T01092,2023-01-12,14,Metro,Route_15,Station_42,Station_47,5,2,Cloudy,9.6,12.2,None,0,92,1,0,3,Winter,0,7,-3,Afternoon,0,0.249,0
T01093,2023-01-12,14,Tram,Route_20,Station_29,Station_16,-2,10,Rain,13.3,19.6,None,5000,25,1,0,3,Spring,1,8,12,Afternoon,0,0.6562,125
T01094,2023-01-12,14,Train,Route_18,Station_3,Station_24,10,0,Cloudy,25.1,18.9,Festival,0,33,0,1,3,Spring,0,10,-10,Afternoon,0,0.4439,0
T01095,2023-01-12,14,Train,Route_15,Station_19,Station_41,18,14,Clear,26.7,19.5,Festival,5000,89,0,0,3,Spring,1,32,-4,Afternoon,0,0.6491,445
T01096,2023-01-12,15,Train,Route_19,Station_3,Station_4,1,25,Fog,4.3,19,None,5000,8,0,0,3,Autumn,1,26,24,Afternoon,0,0.5222,40
T01097,2023-01-12,15,Train,Route_12,Station_14,Station_15,4,12,Fog,32.2,0.2,None,5000,39,0,0,3,Summer,1,16,8,Afternoon,0,0.2684,195
T01098,2023-01-12,15,Train,Route_13,Station_40,Station_25,11,16,Cloudy,29.7,14.8,Festival,0,74,1,1,3,Winter,1,27,5,Afternoon,0,0.5653,0
T01099,2023-01-12,15,Tram,Route_11,Station_4,Station_44,2,20,Rain,-4.3,5.4,None,0,6,1,0,3,Autumn,1,22,18,Afternoon,0,0.3418,0
T01100,2023-01-12,16,Tram,Route_5,Station_11,Station_35,8,15,Storm,0.1,14.1,Concert,0,29,0,0,3,Winter,1,23,7,Afternoon,0,0.592,0
T01101,2023-01-12,16,Train,Route_1,Station_31,Station_14,14,0,Snow,14.8,19.6,Concert,0,65,0,1,3,Autumn,0,14,-14,Afternoon,0,0.6918,0
T01102,2023-01-12,16,Metro,Route_3,Station_43,Station_49,2,29,Cloudy,13.4,0.8,Festival,0,29,0,0,3,Spring,1,31,27,Afternoon,0,0.0872,0
T01103,2023-01-12,16,Bus,Route_19,Station_32,Station_19,17,-2,Cloudy,23.3,11.3,None,2000,67,0,0,3,Winter,0,15,-19,Afternoon,0,0.3225,134
T01104,2023-01-12,17,Train,Route_7,Station_27,Station_38,0,9,Snow,-1.4,14.7,None,5000,57,0,0,3,Summer,1,9,9,Afternoon,0,0.7006,285
T01105,2023-01-12,17,Metro,Route_12,Station_30,Station_36,2,26,Storm,20.8,5.1,Parade,5000,54,1,1,3,Summer,1,28,24,Afternoon,0,0.5697,270
T01106,2023-01-12,17,Bus,Route_15,Station_43,Station_7,12,26,Cloudy,19.7,4.5,None,0,13,0,0,3,Autumn,1,38,14,Afternoon,0,0.3391,0
T01107,2023-01-12,17,Train,Route_5,Station_2,Station_30,16,20,Clear,4.3,1.2,None,500,76,0,0,3,Spring,1,36,4,Afternoon,0,0.1867,38
T01108,2023-01-12,18,Train,Route_15,Station_49,Station_19,13,29,Storm,16.7,1.9,None,0,88,0,0,3,Autumn,1,42,16,Evening,0,0.3787,0
T01109,2023-01-12,18,Tram,Route_8,Station_9,Station_49,5,6,Clear,3.9,13.1,Parade,0,76,0,0,3,Winter,1,11,1,Evening,0,0.272,0
T01110,2023-01-12,18,Bus,Route_10,Station_28,Station_25,10,14,Fog,0.9,10.1,Sports,5000,76,0,1,3,Summer,1,24,4,Evening,0,0.207,380
T01111,2023-01-12,18,Bus,Route_16,Station_31,Station_16,13,15,Snow,17.9,0.6,None,0,36,0,0,3,Summer,1,28,2,Evening,0,0.3272,0
T01112,2023-01-12,19,Metro,Route_8,Station_34,Station_47,0,3,Storm,34.1,19.4,Sports,0,43,0,0,3,Summer,0,3,3,Evening,0,0.7641,0
T01113,2023-01-12,19,Tram,Route_1,Station_15,Station_40,-2,15,Storm,4.5,13.1,None,5000,5,0,1,3,Summer,1,13,17,Evening,0,0.8314,25
T01114,2023-01-12,19,Tram,Route_12,Station_48,Station_8,6,20,Rain,9.2,10.3,Parade,0,25,0,0,3,Winter,1,26,14,Evening,0,0.3686,0
T01115,2023-01-12,19,Tram,Route_5,Station_25,Station_18,6,11,Rain,5.3,5.5,None,5000,13,0,0,3,Summer,1,17,5,Evening,0,0.1506,65
T01116,2023-01-12,20,Tram,Route_3,Station_36,Station_28,19,19,Snow,5.7,13.2,Sports,0,7,0,0,3,Autumn,1,38,0,Evening,0,0.8486,0
T01117,2023-01-12,20,Bus,Route_1,Station_8,Station_16,14,0,Storm,11.2,7.3,Concert,5000,23,0,0,3,Summer,0,14,-14,Evening,0,0.6442,115
T01118,2023-01-12,20,Bus,Route_4,Station_9,Station_19,-1,0,Fog,23.1,14,None,0,85,0,0,3,Winter,0,-1,1,Evening,0,0.468,0
T01119,2023-01-12,20,Train,Route_8,Station_37,Station_42,6,1,Cloudy,-3.4,13.7,Festival,0,38,0,0,3,Spring,0,7,-5,Evening,0,0.5332,0
T01120,2023-01-12,21,Train,Route_3,Station_48,Station_17,16,19,Snow,33.3,1.9,None,0,48,0,0,3,Spring,1,35,3,Evening,0,0.4244,0
T01121,2023-01-12,21,Tram,Route_10,Station_45,Station_45,10,7,Snow,-3.1,18.2,Concert,2000,84,0,0,3,Summer,1,17,-3,Evening,0,0.7401,168
T01122,2023-01-12,21,Tram,Route_2,Station_39,Station_13,2,7,Rain,30.3,9.7,Sports,5000,62,0,0,3,Spring,1,9,5,Evening,0,0.2295,310
T01123,2023-01-12,21,Tram,Route_11,Station_32,Station_7,6,9,Fog,30.8,7.9,Concert,500,25,0,0,3,Winter,1,15,3,Evening,0,0.2698,12.5
T01124,2023-01-12,22,Train,Route_10,Station_17,Station_27,10,10,Snow,16,19.1,None,5000,9,0,0,3,Summer,1,20,0,Evening,0,0.9818,45
T01125,2023-01-12,22,Metro,Route_14,Station_35,Station_10,-2,4,Fog,0.5,8.8,Parade,5000,76,0,0,3,Winter,0,2,6,Evening,0,0.3539,380
T01126,2023-01-12,22,Metro,Route_7,Station_37,Station_34,12,21,Snow,17.6,14.4,None,0,57,0,0,3,Spring,1,33,9,Evening,0,0.598,0
T01127,2023-01-12,22,Train,Route_2,Station_19,Station_36,1,14,Rain,20.1,13.1,Concert,500,13,0,1,3,Spring,1,15,13,Evening,0,0.3331,6.5
T01128,2023-01-12,23,Train,Route_9,Station_44,Station_25,1,14,Cloudy,29.3,3.3,Sports,0,72,0,1,3,Summer,1,15,13,Evening,0,0.2541,0
T01129,2023-01-12,23,Train,Route_16,Station_29,Station_6,17,6,Rain,17,19.8,Festival,0,70,1,0,3,Spring,1,23,-11,Evening,0,0.5585,0
T01130,2023-01-12,23,Train,Route_13,Station_7,Station_24,7,3,Snow,11.4,9.3,Concert,0,38,0,1,3,Summer,0,10,-4,Evening,0,0.5723,0
T01131,2023-01-12,23,Train,Route_9,Station_28,Station_18,3,10,Fog,28.5,7.9,None,0,30,0,1,3,Summer,1,13,7,Evening,0,0.2698,0
T01132,2023-01-13,0,Train,Route_20,Station_9,Station_23,9,11,Clear,34.2,18.4,Protest,500,49,0,0,4,Autumn,1,20,2,Night,0,0.5814,24.5
T01133,2023-01-13,0,Tram,Route_4,Station_28,Station_6,17,12,Rain,20.8,10.6,None,0,15,0,0,4,Autumn,1,29,-5,Night,0,0.2221,0
T01134,2023-01-13,0,Tram,Route_10,Station_6,Station_29,13,-2,Fog,30,14.1,None,500,71,0,1,4,Autumn,0,11,-15,Night,0,0.4293,35.5
T01135,2023-01-13,0,Tram,Route_12,Station_29,Station_25,0,26,Rain,18.9,16.9,Festival,5000,50,0,0,4,Winter,1,26,26,Night,0,0.5616,250
T01136,2023-01-13,1,Tram,Route_17,Station_17,Station_17,11,26,Snow,22.6,4.7,None,0,14,0,0,4,Spring,1,37,15,Night,0,0.4753,0
T01137,2023-01-13,1,Train,Route_14,Station_16,Station_46,-2,14,Fog,22.5,3.4,None,2000,88,0,0,4,Spring,1,12,16,Night,0,0.3171,176
T01138,2023-01-13,1,Metro,Route_14,Station_23,Station_24,7,27,Cloudy,23.2,1.4,None,500,37,0,0,4,Autumn,1,34,20,Night,0,0.3178,18.5
T01139,2023-01-13,1,Bus,Route_2,Station_31,Station_11,12,9,Fog,7.8,17.9,None,0,78,1,0,4,Summer,1,21,-3,Night,0,0.6477,0
T01140,2023-01-13,2,Train,Route_20,Station_3,Station_26,4,16,Storm,18,4,None,2000,88,0,0,4,Summer,1,20,12,Night,0,0.5376,176
T01141,2023-01-13,2,Bus,Route_11,Station_21,Station_34,1,19,Clear,18.8,6.2,None,0,70,1,0,4,Summer,1,20,18,Night,0,0.3528,0
T01142,2023-01-13,2,Metro,Route_16,Station_26,Station_28,11,29,Snow,7.6,5.7,Sports,0,89,0,0,4,Summer,1,40,18,Night,0,0.6987,0
T01143,2023-01-13,2,Tram,Route_19,Station_36,Station_3,13,16,Fog,9,6.1,Sports,0,71,0,1,4,Winter,1,29,3,Night,0,0.1524,0
T01144,2023-01-13,3,Metro,Route_6,Station_42,Station_11,11,-1,Snow,25.5,13.4,Concert,0,81,0,0,4,Spring,0,10,-12,Night,0,0.7611,0
T01145,2023-01-13,3,Train,Route_19,Station_37,Station_38,0,4,Rain,18.3,19.1,None,0,20,0,0,4,Autumn,0,4,4,Night,0,0.4479,0
T01146,2023-01-13,3,Tram,Route_5,Station_22,Station_14,14,28,Rain,1,6.6,Sports,0,15,0,0,4,Winter,1,42,14,Night,0,0.4218,0
T01147,2023-01-13,3,Train,Route_4,Station_42,Station_26,18,25,Fog,28.5,8.2,None,0,66,0,0,4,Spring,1,43,7,Night,0,0.4436,0
T01148,2023-01-13,4,Tram,Route_15,Station_12,Station_48,11,3,Storm,30.3,15.4,None,5000,64,0,1,4,Winter,0,14,-8,Night,0,0.679,320
T01149,2023-01-13,4,Bus,Route_4,Station_42,Station_21,15,-2,Fog,13.6,8.6,Festival,5000,12,0,0,4,Summer,0,13,-17,Night,0,0.3906,60
T01150,2023-01-13,4,Bus,Route_20,Station_13,Station_39,0,17,Cloudy,3.4,18.5,None,0,63,0,0,4,Winter,1,17,17,Night,0,0.4257,0
T01151,2023-01-13,4,Bus,Route_10,Station_11,Station_30,19,2,Storm,32.9,10.1,Concert,0,60,0,0,4,Winter,0,21,-17,Night,0,0.5375,0
T01152,2023-01-13,5,Metro,Route_3,Station_16,Station_8,16,24,Snow,30.3,7,Parade,0,31,0,0,4,Summer,1,40,8,Night,0,0.5162,0
T01153,2023-01-13,5,Train,Route_5,Station_8,Station_20,0,28,Fog,4.8,19.4,None,5000,11,0,0,4,Summer,1,28,28,Night,0,0.5912,55
T01154,2023-01-13,5,Metro,Route_6,Station_40,Station_48,9,5,Snow,-1.2,8.5,None,0,94,0,0,4,Autumn,0,14,-4,Night,0,0.6377,0
T01155,2023-01-13,5,Bus,Route_8,Station_40,Station_32,19,7,Clear,12.6,4.6,None,0,40,0,0,4,Autumn,1,26,-12,Night,0,0.3208,0
T01156,2023-01-13,6,Train,Route_7,Station_45,Station_22,2,19,Storm,22.1,3.6,None,0,65,0,0,4,Spring,1,21,17,Morning,0,0.4889,0
T01157,2023-01-13,6,Bus,Route_10,Station_2,Station_7,7,7,Fog,2,19.9,Sports,2000,7,0,1,4,Autumn,1,14,0,Morning,0,0.6775,14
T01158,2023-01-13,6,Metro,Route_6,Station_30,Station_9,6,-2,Clear,15.5,15.1,Sports,0,58,0,0,4,Autumn,0,4,-8,Morning,0,0.4442,0
T01159,2023-01-13,6,Metro,Route_14,Station_30,Station_45,-2,-1,Fog,12,8.2,None,0,24,0,0,4,Spring,0,-3,1,Morning,0,0.2402,0
T01160,2023-01-13,7,Metro,Route_4,Station_12,Station_1,10,7,Cloudy,30.6,16.5,None,500,4,0,1,4,Winter,1,17,-3,Morning,0,0.3502,2
T01161,2023-01-13,7,Bus,Route_13,Station_10,Station_29,0,11,Rain,12.2,10.9,Parade,500,44,0,1,4,Winter,1,11,11,Morning,0,0.2382,22
T01162,2023-01-13,7,Train,Route_20,Station_44,Station_8,16,7,Snow,16.4,6.3,None,500,1,0,0,4,Winter,1,23,-9,Morning,0,0.6853,0.5
T01163,2023-01-13,7,Train,Route_17,Station_11,Station_4,8,27,Fog,33.2,14.9,None,0,41,1,1,4,Summer,1,35,19,Morning,0,0.4453,0
T01164,2023-01-13,8,Bus,Route_7,Station_15,Station_35,13,24,Storm,7,14.9,None,2000,37,0,0,4,Spring,1,37,11,Morning,0,0.8623,74
T01165,2023-01-13,8,Train,Route_4,Station_16,Station_3,3,24,Fog,6.6,10,Concert,0,2,0,0,4,Winter,1,27,21,Morning,0,0.4491,0
T01166,2023-01-13,8,Bus,Route_14,Station_17,Station_45,0,28,Fog,27,0.9,None,0,45,0,0,4,Autumn,1,28,28,Morning,0,0.2671,0
T01167,2023-01-13,8,Train,Route_3,Station_26,Station_40,16,21,Fog,6.1,1.5,None,0,21,0,0,4,Autumn,1,37,5,Morning,0,0.0503,0
T01168,2023-01-13,9,Tram,Route_5,Station_2,Station_7,3,16,Fog,28.3,15.8,Sports,0,32,0,0,4,Autumn,1,19,13,Morning,0,0.5294,0
T01169,2023-01-13,9,Tram,Route_16,Station_50,Station_27,5,24,Storm,-1.2,16.5,Sports,0,31,0,0,4,Spring,1,29,19,Morning,0,0.6909,0
T01170,2023-01-13,9,Metro,Route_20,Station_12,Station_1,19,21,Storm,-0.5,13.6,None,0,16,0,0,4,Spring,1,40,2,Morning,0,0.7447,0
T01171,2023-01-13,9,Tram,Route_4,Station_26,Station_27,10,7,Fog,31.1,16.8,None,0,81,0,1,4,Autumn,1,17,-3,Morning,0,0.5799,0
T01172,2023-01-13,10,Tram,Route_2,Station_23,Station_16,9,15,Rain,16.6,14.4,None,0,55,0,0,4,Summer,1,24,6,Morning,0,0.4099,0
T01173,2023-01-13,10,Tram,Route_18,Station_18,Station_38,7,24,Fog,23.8,17.9,None,2000,2,0,0,4,Summer,1,31,17,Morning,0,0.607,4
T01174,2023-01-13,10,Bus,Route_19,Station_32,Station_7,0,-3,Snow,4,3,None,0,69,0,0,4,Winter,0,-3,-3,Morning,0,0.4261,0
T01175,2023-01-13,10,Tram,Route_19,Station_49,Station_44,1,1,Snow,1.7,7.8,None,5000,48,0,0,4,Winter,0,2,0,Morning,0,0.6746,240
T01176,2023-01-13,11,Tram,Route_17,Station_38,Station_23,-2,6,Storm,28.4,9.3,None,0,54,0,1,4,Winter,1,4,8,Morning,0,0.7147,0
T01177,2023-01-13,11,Metro,Route_14,Station_47,Station_41,10,-2,Snow,9.3,6,None,0,76,0,0,4,Winter,0,8,-12,Morning,0,0.5471,0
T01178,2023-01-13,11,Tram,Route_19,Station_3,Station_11,1,14,Snow,13.2,14.5,Parade,0,30,1,0,4,Winter,1,15,13,Morning,0,0.6763,0
T01179,2023-01-13,11,Tram,Route_13,Station_38,Station_42,19,9,Cloudy,-3.9,18.2,None,500,80,0,0,4,Spring,1,28,-10,Morning,0,0.4604,40
T01180,2023-01-13,12,Train,Route_12,Station_3,Station_33,8,1,Fog,10.4,8.2,None,2000,20,0,1,4,Spring,0,9,-7,Afternoon,0,0.3317,40
T01181,2023-01-13,12,Metro,Route_6,Station_30,Station_50,16,16,Fog,25.8,18.8,None,5000,15,0,0,4,Summer,1,32,0,Afternoon,0,0.4063,75
T01182,2023-01-13,12,Metro,Route_4,Station_1,Station_36,8,-2,Fog,27.9,10.3,None,0,16,0,0,4,Summer,0,6,-10,Afternoon,0,0.4398,0
T01183,2023-01-13,12,Metro,Route_19,Station_30,Station_37,9,7,Fog,23,10.5,Protest,0,95,0,0,4,Spring,1,16,-2,Afternoon,0,0.5099,0
T01184,2023-01-13,13,Metro,Route_16,Station_45,Station_41,8,26,Clear,22.7,12,None,2000,0,0,1,4,Summer,1,34,18,Afternoon,0,0.2856,0
T01185,2023-01-13,13,Metro,Route_13,Station_32,Station_17,3,28,Fog,15.2,5.4,Protest,2000,71,0,0,4,Autumn,1,31,25,Afternoon,0,0.1791,142
T01186,2023-01-13,13,Metro,Route_4,Station_28,Station_35,9,28,Storm,16.5,7.7,None,5000,64,0,1,4,Summer,1,37,19,Afternoon,0,0.5353,320
T01187,2023-01-13,13,Bus,Route_17,Station_21,Station_48,6,24,Storm,24.7,11.1,Festival,0,65,0,0,4,Autumn,1,30,18,Afternoon,0,0.5727,0
T01188,2023-01-13,14,Tram,Route_1,Station_46,Station_5,7,6,Clear,4.9,18.8,None,2000,36,0,0,4,Autumn,1,13,-1,Afternoon,0,0.5436,72
T01189,2023-01-13,14,Metro,Route_18,Station_13,Station_48,0,18,Fog,4.3,12.9,None,0,23,0,0,4,Winter,1,18,18,Afternoon,0,0.3901,0
T01190,2023-01-13,14,Tram,Route_20,Station_27,Station_32,0,13,Rain,33,6.7,None,0,90,0,0,4,Summer,1,13,13,Afternoon,0,0.2356,0
T01191,2023-01-13,14,Tram,Route_17,Station_36,Station_3,17,18,Fog,-3.9,0.2,None,0,83,1,1,4,Autumn,1,35,1,Afternoon,0,0.1565,0
T01192,2023-01-13,15,Bus,Route_15,Station_7,Station_47,13,15,Storm,0.6,19.6,None,500,61,0,1,4,Summer,1,28,2,Afternoon,0,0.941,30.5
T01193,2023-01-13,15,Metro,Route_11,Station_22,Station_35,0,13,Cloudy,17.8,9.9,None,500,20,0,0,4,Summer,1,13,13,Afternoon,0,0.4826,10
T01194,2023-01-13,15,Train,Route_13,Station_10,Station_14,7,20,Snow,24.5,18.8,Sports,0,36,0,0,4,Spring,1,27,13,Afternoon,0,0.6911,0
T01195,2023-01-13,15,Bus,Route_1,Station_39,Station_48,8,28,Cloudy,16.5,11,None,0,34,1,1,4,Spring,1,36,20,Afternoon,0,0.4233,0
T01196,2023-01-13,16,Train,Route_17,Station_15,Station_31,5,24,Rain,9.2,12.1,None,0,37,1,0,4,Winter,1,29,19,Afternoon,0,0.5368,0
T01197,2023-01-13,16,Tram,Route_6,Station_15,Station_31,3,10,Fog,34.1,14.2,None,0,52,0,1,4,Summer,1,13,7,Afternoon,0,0.5839,0
T01198,2023-01-13,16,Tram,Route_4,Station_4,Station_17,17,2,Clear,23.2,6.4,Concert,0,14,0,1,4,Spring,0,19,-15,Afternoon,0,0.372,0
T01199,2023-01-13,16,Bus,Route_20,Station_32,Station_24,8,5,Fog,28.3,14,None,0,41,0,0,4,Autumn,0,13,-3,Afternoon,0,0.3612,0
T01200,2023-01-13,17,Bus,Route_16,Station_23,Station_23,18,17,Rain,-3.4,10.5,None,2000,93,1,1,4,Autumn,1,35,-1,Afternoon,0,0.454,186
T01201,2023-01-13,17,Train,Route_15,Station_6,Station_18,9,8,Rain,4.4,13.4,None,0,3,0,0,4,Winter,1,17,-1,Afternoon,0,0.5068,0
T01202,2023-01-13,17,Metro,Route_15,Station_24,Station_50,13,26,Snow,10,16.7,Protest,0,38,0,0,4,Autumn,1,39,13,Afternoon,0,0.7304,0
T01203,2023-01-13,17,Train,Route_6,Station_20,Station_14,15,27,Rain,2.3,3.7,Concert,5000,78,1,0,4,Summer,1,42,12,Afternoon,0,0.196,390
T01204,2023-01-13,18,Bus,Route_15,Station_37,Station_50,10,0,Cloudy,-2.1,12.3,None,0,22,0,0,4,Autumn,0,10,-10,Evening,0,0.4442,0
T01205,2023-01-13,18,Train,Route_14,Station_20,Station_15,19,27,Snow,4,1,None,2000,14,0,0,4,Winter,1,46,8,Evening,0,0.4319,28
T01206,2023-01-13,18,Bus,Route_11,Station_12,Station_15,0,23,Fog,16.3,2,None,0,89,0,1,4,Winter,1,23,23,Evening,0,0.1112,0
T01207,2023-01-13,18,Train,Route_7,Station_33,Station_6,12,21,Fog,22.8,13.5,None,5000,11,0,0,4,Autumn,1,33,9,Evening,0,0.4326,55
T01208,2023-01-13,19,Bus,Route_9,Station_28,Station_27,19,1,Clear,26,1.4,None,0,81,0,0,4,Summer,0,20,-18,Evening,0,0.1195,0
T01209,2023-01-13,19,Bus,Route_16,Station_8,Station_15,18,2,Rain,-3.3,11.9,None,2000,69,0,0,4,Spring,0,20,-16,Evening,0,0.5226,138
T01210,2023-01-13,19,Bus,Route_5,Station_1,Station_50,11,1,Rain,12.1,4.4,None,0,81,0,0,4,Summer,0,12,-10,Evening,0,0.1591,0
T01211,2023-01-13,19,Metro,Route_20,Station_37,Station_36,15,23,Storm,-0.1,6.1,None,5000,53,0,0,4,Summer,1,38,8,Evening,0,0.6253,265
T01212,2023-01-13,20,Train,Route_10,Station_22,Station_8,11,4,Snow,12.2,2.6,None,0,87,0,0,4,Summer,0,15,-7,Evening,0,0.3723,0
T01213,2023-01-13,20,Train,Route_18,Station_6,Station_15,2,5,Storm,12.4,5,None,0,37,1,0,4,Autumn,0,7,3,Evening,0,0.4762,0
T01214,2023-01-13,20,Train,Route_3,Station_21,Station_3,18,11,Snow,14.9,16.4,None,0,27,0,0,4,Spring,1,29,-7,Evening,0,0.9278,0
T01215,2023-01-13,20,Bus,Route_13,Station_32,Station_47,11,3,Cloudy,30.7,12.8,None,5000,78,0,1,4,Summer,0,14,-8,Evening,0,0.4796,390
T01216,2023-01-13,21,Train,Route_11,Station_35,Station_13,5,28,Snow,27.2,19,Festival,500,18,0,0,4,Spring,1,33,23,Evening,0,0.9188,9
T01217,2023-01-13,21,Train,Route_17,Station_15,Station_41,12,4,Fog,20.5,1,Sports,0,68,0,0,4,Winter,0,16,-8,Evening,0,0.1776,0
T01218,2023-01-13,21,Bus,Route_13,Station_5,Station_34,12,11,Clear,30.4,15.8,None,0,63,1,1,4,Spring,1,23,-1,Evening,0,0.4226,0
T01219,2023-01-13,21,Tram,Route_6,Station_46,Station_24,16,15,Snow,22.1,14,None,0,3,0,1,4,Autumn,1,31,-1,Evening,0,0.7934,0
T01220,2023-01-13,22,Bus,Route_17,Station_50,Station_40,17,2,Snow,27.8,5.2,None,0,80,0,0,4,Winter,0,19,-15,Evening,0,0.5616,0
T01221,2023-01-13,22,Train,Route_13,Station_48,Station_32,3,15,Snow,17.6,14.6,None,0,9,0,0,4,Winter,1,18,12,Evening,0,0.6529,0
T01222,2023-01-13,22,Bus,Route_19,Station_6,Station_32,16,24,Clear,16,14.3,Festival,5000,11,0,1,4,Summer,1,40,8,Evening,0,0.474,55
T01223,2023-01-13,22,Tram,Route_19,Station_25,Station_30,5,13,Rain,24,9.2,None,500,68,0,0,4,Spring,1,18,8,Evening,0,0.311,34
T01224,2023-01-13,23,Bus,Route_10,Station_46,Station_49,3,15,Clear,-4.2,13.8,Festival,5000,6,0,1,4,Winter,1,18,12,Evening,0,0.5352,30
T01225,2023-01-13,23,Train,Route_3,Station_40,Station_13,17,27,Rain,22.6,8.9,None,0,43,0,0,4,Winter,1,44,10,Evening,0,0.2593,0
T01226,2023-01-13,23,Tram,Route_14,Station_29,Station_1,12,7,Fog,32.4,6.7,Festival,2000,22,0,0,4,Spring,1,19,-5,Evening,0,0.1543,44
T01227,2023-01-13,23,Metro,Route_19,Station_7,Station_34,0,11,Clear,23.6,9.3,Sports,0,1,0,0,4,Spring,1,11,11,Evening,0,0.43,0
T01228,2023-01-14,0,Train,Route_5,Station_40,Station_15,7,6,Rain,-3.5,17.9,Sports,0,93,1,0,5,Winter,1,13,-1,Night,0,0.5205,0
T01229,2023-01-14,0,Tram,Route_5,Station_13,Station_44,12,19,Fog,10.1,7.7,None,0,36,0,0,5,Winter,1,31,7,Night,0,0.2861,0
T01230,2023-01-14,0,Tram,Route_20,Station_38,Station_14,13,-1,Fog,27.4,8.1,Protest,0,68,0,0,5,Spring,0,12,-14,Night,0,0.1823,0
T01231,2023-01-14,0,Metro,Route_17,Station_18,Station_29,14,-1,Rain,33.3,12.2,None,5000,19,1,0,5,Autumn,0,13,-15,Night,0,0.4269,95
T01232,2023-01-14,1,Bus,Route_10,Station_2,Station_34,16,14,Rain,9.8,15.1,Festival,0,89,0,1,5,Spring,1,30,-2,Night,0,0.3324,0
T01233,2023-01-14,1,Bus,Route_5,Station_8,Station_18,8,21,Cloudy,28.6,14.7,Concert,5000,43,0,0,5,Autumn,1,29,13,Night,0,0.5328,215
T01234,2023-01-14,1,Train,Route_4,Station_11,Station_7,13,16,Fog,29.6,0.4,None,500,69,0,0,5,Winter,1,29,3,Night,0,0.0944,34.5
T01235,2023-01-14,1,Metro,Route_6,Station_33,Station_29,2,25,Rain,-0.1,13.7,Parade,0,92,0,1,5,Summer,1,27,23,Night,0,0.4264,0
T01236,2023-01-14,2,Bus,Route_4,Station_38,Station_31,2,18,Fog,28.8,9,Festival,0,73,0,0,5,Spring,1,20,16,Night,0,0.2053,0
T01237,2023-01-14,2,Metro,Route_7,Station_48,Station_25,11,11,Clear,8,10.5,Sports,0,50,1,0,5,Winter,1,22,0,Night,0,0.215,0
T01238,2023-01-14,2,Bus,Route_7,Station_27,Station_38,15,6,Storm,18.7,11.2,None,0,79,0,0,5,Winter,1,21,-9,Night,0,0.5849,0
